experiment,commit,model_name,description,mean_rank_global,mean_rank_local,dev_interp_score,test_interp_score,dev_feature_attribution,dev_point_simulation,dev_sensitivity,dev_counterfactual,dev_structural,dev_complex_fn,test_feature_attribution,test_point_simulation,test_sensitivity,test_counterfactual,test_structural,test_complex_fn,model_file,model_id
apr20-claude-4.7-effort=medium-rerun4,075eb72,HybridGAM_v21,HybridGAM: RF 75/d6 residual shrunk by 0.7 (intermediate between v5 and v15),157.83076923076922,23.09,0.7209,0.6433,1.0,0.5882352941176471,0.6666666666666666,1.0,1.0,0.7,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.4615384615384615,0.6923076923076923,0.7777777777777778,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_075eb72_HybridGAM_v21.py,apr20-claude-4.7-effort=medium-rerun4::075eb72::HybridGAM_v21
apr17-codex-5.3-effort=high,6db7ad4,TeacherStudentCompactDistill_v1,Blended GBM+ridge batch teacher with complexity-penalized compact symbolic student (linear/square/abs/hinge/step/interaction) for single-row simulatability,165.74615384615385,12.22,0.5349,0.6433,1.0,0.2941176470588235,1.0,0.0,1.0,0.4,0.7692307692307693,0.6538461538461539,0.6153846153846154,0.2692307692307692,0.6923076923076923,0.8518518518518519,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_6db7ad4_teacherstudentcompactdistill.py,apr17-codex-5.3-effort=high::6db7ad4::TeacherStudentCompactDistill_v1
apr17-codex-5.3-effort=high,96b7e77,DualPathBoostedSymbolic_v1,Dual-path model: boosted trees for multi-row prediction quality plus compact symbolic linear+hinge equation for single-row simulatability,199.12307692307687,12.43,0.5349,0.6433,0.6666666666666666,0.4117647058823529,0.8333333333333334,0.0,1.0,0.5,0.8461538461538461,0.6153846153846154,0.6153846153846154,0.3846153846153846,0.6153846153846154,0.7777777777777778,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_96b7e77_DualPathBoostedSymbolic_v1.py,apr17-codex-5.3-effort=high::96b7e77::DualPathBoostedSymbolic_v1
apr19-claude-4.7-effort=medium-rerun3,41dfc72,OLSRanked_v1,Plain OLS with enhanced __str__ that ranks features by |coef*sd(x)|,343.04615384615386,35.74,0.6279,0.6433,1.0,0.4,0.6666666666666666,1.0,1.0,0.7,0.7692307692307693,0.5769230769230769,0.6923076923076923,0.2307692307692307,0.8076923076923077,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun3/interpretable_regressors_lib/failure/interpretable_regressor_41dfc72_OLSRanked_v1.py,apr19-claude-4.7-effort=medium-rerun3::41dfc72::OLSRanked_v1
apr19-codex-5.3-effort=xhigh,3a18a89,CalibratedTabPFNResidualSketchApr19c,"Validation-calibrated expert blend with performance-only size-gated TabPFN (small datasets), HistGB + ridge anchor, and a clipped residual sketch basis (linear/hinge/interaction) plus probe-ledger simulation card.",123.96923076923076,17.89,0.9767,0.6433,1.0,1.0,1.0,0.5,1.0,1.0,0.7307692307692307,0.5,0.5,0.8461538461538461,0.5384615384615384,0.7407407407407407,result_libs/apr19-codex-5.3-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_3a18a89_CalibratedTabPFNResidualSketchApr19c.py,apr19-codex-5.3-effort=xhigh::3a18a89::CalibratedTabPFNResidualSketchApr19c
apr17-claude-4.7-effort=xhigh,2d32aa7,LinearPlusStumpsStepwise,LinearPlusStumps12 with explicit step-by-step prediction instructions in display.,292.11538461538464,15.02,0.6047,0.6433,1.0,0.4117647058823529,0.6666666666666666,0.5,1.0,0.6,0.8461538461538461,0.6153846153846154,0.6538461538461539,0.4230769230769231,0.5384615384615384,0.7777777777777778,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_2d32aa7_LinearPlusStumpsStepwise.py,apr17-claude-4.7-effort=xhigh::2d32aa7::LinearPlusStumpsStepwise
apr12-codex-5.3-effort=default,9f13fe0,SparseLinearResidualStumpsV1,Sparse ridge-like linear backbone plus a short additive list of greedy residual decision stumps with explicit rule equations,326.0153846153846,20.97,0.4651,0.6433,0.8333333333333334,0.3529411764705882,0.3333333333333333,0.0,0.5,0.6,0.8461538461538461,0.5384615384615384,0.7692307692307693,0.3846153846153846,0.5,0.8148148148148148,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_9f13fe0_sparse_linear_residual_stumps_v1.py,apr12-codex-5.3-effort=default::9f13fe0::SparseLinearResidualStumpsV1
apr12-codex-5.3-effort=default,48f65c7,SparseHybridSymV1,Sparse linear backbone with one greedy hinge and one greedy interaction term in a single additive symbolic equation,325.3384615384616,11.86,0.5116,0.6433,0.6666666666666666,0.4705882352941176,0.6666666666666666,0.5,1.0,0.3,0.7307692307692307,0.5384615384615384,0.6923076923076923,0.3461538461538461,0.5769230769230769,0.9629629629629628,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_48f65c7_sparsehybridsymv1.py,apr12-codex-5.3-effort=default::48f65c7::SparseHybridSymV1
apr13-claude-effort=high,4637c1f,RidgeGBMResid_v3,"Ridge display + scaled GBM correction (0.3x weight, 20 stumps, lr=0.05)",327.9769230769231,8.66,0.7907,0.6433,1.0,0.6470588235294118,0.6666666666666666,0.5,1.0,1.0,0.6538461538461539,0.6153846153846154,0.6923076923076923,0.4230769230769231,0.6923076923076923,0.7777777777777778,result_libs/apr13-claude-effort=high/interpretable_regressors_lib/success/interpretable_regressor_4637c1f_RidgeGBMResid_v3.py,apr13-claude-effort=high::4637c1f::RidgeGBMResid_v3
apr9-claude-effort=medium-main-result,e64eac3,SmoothGAM_verify,SmoothAdditiveGAM + verification example at origin in display,332.05384615384617,19.29,0.7674,0.6433,1.0,0.7058823529411765,1.0,0.5,1.0,0.6,0.7692307692307693,0.6538461538461539,0.7307692307692307,0.3076923076923077,0.5769230769230769,0.8148148148148148,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_e64eac3_verify.py,apr9-claude-effort=medium-main-result::e64eac3::SmoothGAM_verify
apr20-claude-4.7-effort=medium-rerun4,255f4e3,HybridGAM_v18,HybridGAM: RF 200/d10 residual shrunk by 0.2 (very GAM-dominant with big hidden RF),234.94615384615383,37.31,0.7907,0.6433,1.0,0.6470588235294118,0.8333333333333334,0.5,1.0,0.9,0.6923076923076923,0.6153846153846154,0.6923076923076923,0.4230769230769231,0.6923076923076923,0.7407407407407407,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/success/interpretable_regressor_255f4e3_HybridGAM_v18.py,apr20-claude-4.7-effort=medium-rerun4::255f4e3::HybridGAM_v18
apr17-claude-4.7-effort=xhigh,eca48c9,RidgeQuadratic,"RidgeCV on [x_i, x_i^2] standardized. Quadratic features capture curvature; display is OLS-style clean equation.",252.0,14.51,0.5349,0.6433,0.8333333333333334,0.2352941176470588,0.6666666666666666,0.0,1.0,0.8,0.8461538461538461,0.6153846153846154,0.5769230769230769,0.3461538461538461,0.5769230769230769,0.8888888888888888,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_eca48c9_RidgeQuadratic.py,apr17-claude-4.7-effort=xhigh::eca48c9::RidgeQuadratic
apr12-codex-5.3-effort=default,80dc14b,TriLeafSparseRuleLinearV1,Sparse global linear equation plus compact two-level residual threshold rules with at most three regions,350.1461538461538,21.58,0.5814,0.6433,0.8333333333333334,0.3529411764705882,0.8333333333333334,0.5,1.0,0.6,0.7307692307692307,0.5769230769230769,0.5769230769230769,0.5384615384615384,0.6538461538461539,0.7777777777777778,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_80dc14b_trileafsparserulelinearv1.py,apr12-codex-5.3-effort=default::80dc14b::TriLeafSparseRuleLinearV1
apr19-codex-5.3-effort=xhigh,00306e9,BackfitGA2MProbeAtlasApr18bg,"Custom GA2M-style regressor: ridge backbone + quantile-binned additive backfitting + sparse pairwise residual tables, with probe-atlas simulation outputs.",315.0153846153846,35.54,0.9767,0.6369,1.0,1.0,1.0,0.5,1.0,1.0,0.7307692307692307,0.5,0.5384615384615384,0.6923076923076923,0.6153846153846154,0.7407407407407407,result_libs/apr19-codex-5.3-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_00306e9_backfit_ga2m_probe_atlas.py,apr19-codex-5.3-effort=xhigh::00306e9::BackfitGA2MProbeAtlasApr18bg
apr9-claude-effort=medium-main-result,681effb,SmartAddGAM_r90,SmartAdditiveGAM with R2 threshold 0.90 (stricter linearization),255.43846153846152,8.98,0.6744,0.6369,1.0,0.5882352941176471,0.8333333333333334,0.0,1.0,0.6,0.5769230769230769,0.5769230769230769,0.6923076923076923,0.5384615384615384,0.5384615384615384,0.8888888888888888,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/success/interpretable_regressor_681effb_smart_add_gam_r90.py,apr9-claude-effort=medium-main-result::681effb::SmartAddGAM_r90
apr17-claude-4.7-effort=xhigh,3935c2d,HingeBudgetLinear,"Sparse linear + at most 4 hinge terms (decile knot candidates, top-K by LassoCV effect), OLS debias. Budgeted complexity for interp.",248.3923076923077,10.91,0.5581,0.6369,1.0,0.4117647058823529,1.0,0.5,1.0,0.2,0.7692307692307693,0.5769230769230769,0.5769230769230769,0.4230769230769231,0.5384615384615384,0.925925925925926,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_3935c2d_HingeBudgetLinear.py,apr17-claude-4.7-effort=xhigh::3935c2d::HingeBudgetLinear
apr12-codex-5.3-effort=default,1044a42,SparseBackbonePWV1,Sparse ridge-backed linear equation with an optional jointly-refit one-feature two-hinge piecewise correction,263.2846153846154,10.2,0.5349,0.6369,0.8333333333333334,0.3529411764705882,1.0,0.5,1.0,0.3,0.7692307692307693,0.5384615384615384,0.6923076923076923,0.3076923076923077,0.6538461538461539,0.8518518518518519,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_1044a42_sparsebackbonepwv1.py,apr12-codex-5.3-effort=default::1044a42::SparseBackbonePWV1
apr13-claude-effort=high,13245e5,SparsePolyRidge_v1,"Sparse polynomial Ridge: Lasso-selected x+x² features, Ridge refit, linear equation display",270.4692307692308,9.11,0.5349,0.6369,0.8333333333333334,0.4705882352941176,0.3333333333333333,0.0,1.0,0.6,0.6923076923076923,0.5769230769230769,0.6923076923076923,0.5,0.5384615384615384,0.8148148148148148,result_libs/apr13-claude-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_13245e5_SparsePolyRidge_v1.py,apr13-claude-effort=high::13245e5::SparsePolyRidge_v1
apr20-claude-4.7-effort=medium-rerun4,4a949e4,HybridGAM_v10,SmartAdditiveGAM + hidden 80-tree ExtraTrees depth=5 residual (more randomness → diversity),155.80769230769232,23.55,0.7209,0.6369,1.0,0.5882352941176471,0.6666666666666666,1.0,1.0,0.7,0.6923076923076923,0.5384615384615384,0.6923076923076923,0.4230769230769231,0.6923076923076923,0.7777777777777778,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_4a949e4_HybridGAM_v10.py,apr20-claude-4.7-effort=medium-rerun4::4a949e4::HybridGAM_v10
apr20-claude-4.7-effort=medium-rerun4,7d915d8,HybridGAM_v11,SmartAdditiveGAM + hidden single DecisionTree depth=8 residual (minimal hidden complexity),352.26153846153846,50.83,0.6744,0.6369,1.0,0.5882352941176471,0.6666666666666666,1.0,1.0,0.5,0.6923076923076923,0.5769230769230769,0.6538461538461539,0.4615384615384615,0.6923076923076923,0.7407407407407407,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_7d915d8_HybridGAM_v11.py,apr20-claude-4.7-effort=medium-rerun4::7d915d8::HybridGAM_v11
apr12-codex-5.3-effort=default,8839823,SparseAdditiveKnotMixV2,Sparse additive one-knot-per-feature regressor with correlation-screened features and closed-form ridge fitting,336.8076923076923,26.95,0.4419,0.6369,0.5,0.2941176470588235,0.6666666666666666,0.5,1.0,0.4,0.8076923076923077,0.6153846153846154,0.6153846153846154,0.4230769230769231,0.5,0.8518518518518519,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_8839823_sparseadditiveknotmixv2.py,apr12-codex-5.3-effort=default::8839823::SparseAdditiveKnotMixV2
apr17-codex-5.3-effort=high,e2ac66b,CalibratedBoostAuditAtlas_v1,"Dual-path regressor with calibrated GBM primary teacher blended with a RidgeCV anchor for fast batch prediction, plus distilled compact linear single-row audit atlas and explicit prompt-answer map",211.3692307692308,19.05,1.0,0.6369,1.0,1.0,1.0,1.0,1.0,1.0,0.4230769230769231,0.7307692307692307,0.8846153846153846,0.3461538461538461,0.6153846153846154,0.8148148148148148,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/success/interpretable_regressor_e2ac66b_calibrated_boost_audit_atlas_v1.py,apr17-codex-5.3-effort=high::e2ac66b::CalibratedBoostAuditAtlas_v1
apr9-claude-effort=medium-main-result,5ac5e82,SparsePoly_v1,Lasso on degree-2 polynomial features (interactions + quadratics) with feature selection,209.5692307692308,7.32,0.6047,0.6369,1.0,0.5294117647058824,0.6666666666666666,0.0,1.0,0.5,0.6923076923076923,0.5769230769230769,0.5384615384615384,0.4615384615384615,0.6538461538461539,0.8888888888888888,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_5ac5e82_sparse_poly_v1.py,apr9-claude-effort=medium-main-result::5ac5e82::SparsePoly_v1
apr13-claude-effort=high,cc1182b,RidgeRFResid_v5,"Ridge display + scaled RF correction (0.35x weight, 50 trees depth-4)",239.16153846153847,7.51,0.7907,0.6369,1.0,0.7647058823529411,0.6666666666666666,0.0,1.0,0.9,0.6538461538461539,0.6153846153846154,0.7307692307692307,0.4230769230769231,0.6538461538461539,0.7407407407407407,result_libs/apr13-claude-effort=high/interpretable_regressors_lib/success/interpretable_regressor_cc1182b_RidgeRFResid_v5.py,apr13-claude-effort=high::cc1182b::RidgeRFResid_v5
apr12-codex-5.3-effort=default,c6e0dfe,SparseRuleResidualV1,Sparse linear backbone with a few additive threshold residual rules learned greedily for compact nonlinear corrections,317.4846153846154,10.4,0.5814,0.6369,0.8333333333333334,0.4117647058823529,0.6666666666666666,0.0,1.0,0.7,0.6923076923076923,0.5769230769230769,0.6923076923076923,0.3846153846153846,0.6538461538461539,0.8148148148148148,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_c6e0dfe_sparseruleresidualv1.py,apr12-codex-5.3-effort=default::c6e0dfe::SparseRuleResidualV1
apr19-claude-4.7-effort=medium-rerun3,bfce155,ThresholdOLS_5pct_v1,"Full OLS, then prune features with |std-coef|<5% of max, refit OLS",337.4384615384615,27.78,0.6977,0.6369,1.0,0.4666666666666667,0.8333333333333334,1.0,1.0,0.8,0.7307692307692307,0.5769230769230769,0.6153846153846154,0.3846153846153846,0.7307692307692307,0.7777777777777778,result_libs/apr19-claude-4.7-effort=medium-rerun3/interpretable_regressors_lib/failure/interpretable_regressor_bfce155_ThresholdOLS_5pct_v1.py,apr19-claude-4.7-effort=medium-rerun3::bfce155::ThresholdOLS_5pct_v1
apr17-codex-5.3-effort=high,7372c76,StagewiseHingeAdditive_v1,Stagewise residual fitting over sparse linear/hinge/square univariate terms with compact quantized arithmetic form,263.0923076923077,11.11,0.4651,0.6306,0.8333333333333334,0.2941176470588235,0.6666666666666666,0.5,0.5,0.4,0.8461538461538461,0.5384615384615384,0.6153846153846154,0.3846153846153846,0.4230769230769231,0.9629629629629628,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_7372c76_stagewise_hinge_additive_v1.py,apr17-codex-5.3-effort=high::7372c76::StagewiseHingeAdditive_v1
apr9-claude-effort=medium-main-result,a294506,ControlledGAM_v2,"Cyclic additive stumps with max 8 splits per feature (9 intervals), 100 outer rounds",315.39230769230767,15.06,0.4419,0.6306,0.6666666666666666,0.3529411764705882,0.8333333333333334,0.0,0.0,0.4,0.4230769230769231,0.6538461538461539,0.6538461538461539,0.7307692307692307,0.3846153846153846,0.925925925925926,result_libs/apr9-claude-effort=medium-main-result/interpretable_regressors_lib/failure/interpretable_regressor_a294506_controlled_gam_v2.py,apr9-claude-effort=medium-main-result::a294506::ControlledGAM_v2
apr20-claude-4.7-effort=medium-rerun4,281c45a,HybridGAM_v24,HybridGAM like v19 but r2_thresh=0.85 (more features displayed as linear → maybe cleaner),267.81538461538463,41.91,0.7209,0.6306,1.0,0.5882352941176471,0.8333333333333334,0.5,1.0,0.7,0.7307692307692307,0.5,0.6153846153846154,0.4615384615384615,0.6153846153846154,0.8518518518518519,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_281c45a_HybridGAM_v24.py,apr20-claude-4.7-effort=medium-rerun4::281c45a::HybridGAM_v24
apr20-claude-4.7-effort=medium-rerun4,98c122a,HybridGAM_v29,"HybridGAM: RF 300/d15 no shrinkage (deeper trees, big ensemble — push rank extreme)",172.76923076923077,23.8,0.6047,0.6306,1.0,0.5294117647058824,0.6666666666666666,0.5,1.0,0.4,0.6923076923076923,0.5384615384615384,0.6538461538461539,0.5,0.6538461538461539,0.7407407407407407,result_libs/apr20-claude-4.7-effort=medium-rerun4/interpretable_regressors_lib/failure/interpretable_regressor_98c122a_HybridGAM_v29.py,apr20-claude-4.7-effort=medium-rerun4::98c122a::HybridGAM_v29
apr12-codex-5.3-effort=default,5576455,SparseBackboneResHingeV1,Sparse L1 linear backbone with up to two greedy residual hinge terms and a compact joint ridge refit,268.0769230769231,20.42,0.4419,0.6306,0.8333333333333334,0.4117647058823529,0.5,0.0,1.0,0.2,0.7692307692307693,0.6153846153846154,0.6538461538461539,0.2307692307692307,0.5769230769230769,0.925925925925926,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_5576455_sparsebackbonereshingev1.py,apr12-codex-5.3-effort=default::5576455::SparseBackboneResHingeV1
apr17-codex-5.3-effort=high,401f806,DenseRidgeAdaptiveSpline_v1,Dense ridge backbone with holdout-selected pruning and up to three residual one-dimensional spline-like correction terms,296.5076923076923,15.86,0.5814,0.6306,1.0,0.4117647058823529,0.6666666666666666,0.0,1.0,0.6,0.8846153846153846,0.6153846153846154,0.6538461538461539,0.3076923076923077,0.5,0.8148148148148148,result_libs/apr17-codex-5.3-effort=high/interpretable_regressors_lib/failure/interpretable_regressor_401f806_DenseRidgeAdaptiveSpline_v1.py,apr17-codex-5.3-effort=high::401f806::DenseRidgeAdaptiveSpline_v1
apr17-claude-4.7-effort=xhigh,50e3d1a,CleanHingeLinear,"Two-stage: LassoCV select hinge basis, prune terms with <3% of max effect, OLS debias. Cleaner equation for LLM simulation.",192.91538461538465,7.06,0.5349,0.6242,1.0,0.3529411764705882,1.0,0.0,1.0,0.3,0.8076923076923077,0.5384615384615384,0.5769230769230769,0.4230769230769231,0.5,0.8888888888888888,result_libs/apr17-claude-4.7-effort=xhigh/interpretable_regressors_lib/failure/interpretable_regressor_50e3d1a_CleanHingeLinear.py,apr17-claude-4.7-effort=xhigh::50e3d1a::CleanHingeLinear
apr12-codex-5.3-effort=default,e4ef6e2,SparseAddHingeV1,"Sparse additive symbolic regressor with linear, hinge, abs, and few interaction terms selected by L1",341.2769230769231,10.91,0.4651,0.6242,0.8333333333333334,0.2941176470588235,0.8333333333333334,0.5,1.0,0.2,0.8076923076923077,0.5384615384615384,0.5769230769230769,0.4230769230769231,0.5384615384615384,0.8518518518518519,result_libs/apr12-codex-5.3-effort=default/interpretable_regressors_lib/failure/interpretable_regressor_e4ef6e2_sparseaddhingev1.py,apr12-codex-5.3-effort=default::e4ef6e2::SparseAddHingeV1
